battingteam,bowlingteam,matchid,batsmanname,total_runs,duck,Sixes,Fours,balls,Fifties,hundreds,dreamll_score
Royal Challengers Bangalore,Delhi Capitals,1254079,Rajat Patidar,31,0,2.0,0.0,22,0,0,39.0
Royal Challengers Bangalore,Delhi Capitals,1254079,V Kohli,13,0,0.0,2.0,11,0,0,19.0
Royal Challengers Bangalore,Delhi Capitals,1254079,Washington Sundar,6,0,0.0,0.0,9,0,0,10.0
Royal Challengers Bangalore,Delhi Daredevils,1136579,AB de Villiers,92,0,5.0,10.0,40,1,0,124.0
Royal Challengers Bangalore,Delhi Daredevils,1136579,CJ Anderson,15,0,1.0,0.0,13,0,0,21.0
Royal Challengers Bangalore,Delhi Daredevils,1136579,M Vohra,3,0,0.0,0.0,6,0,0,7.0
Royal Challengers Bangalore,Delhi Daredevils,1136579,Mandeep Singh,18,0,1.0,1.0,10,0,0,25.0
Royal Challengers Bangalore,Delhi Daredevils,1136579,Q de Kock,18,0,1.0,1.0,16,0,0,25.0
Royal Challengers Bangalore,Delhi Daredevils,1136579,V Kohli,30,0,1.0,2.0,26,0,0,38.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,AB de Villiers,72,0,6.0,4.0,37,1,0,100.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,C de Grandhomme,6,0,0.0,0.0,5,0,0,10.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,MM Ali,1,0,0.0,0.0,3,0,0,5.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,Mandeep Singh,13,0,1.0,0.0,14,0,0,19.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,PA Patel,10,0,0.0,2.0,8,0,0,16.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,SN Khan,13,0,0.0,2.0,10,0,0,19.0
Royal Challengers Bangalore,Delhi Daredevils,1136605,V Kohli,72,0,3.0,7.0,42,1,0,97.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,AB de Villiers,58,0,4.0,2.0,40,1,0,80.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,BB McCullum,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,CR Woakes,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,Mandeep Singh,23,0,0.0,1.0,20,0,0,28.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,Q de Kock,47,0,1.0,7.0,34,0,0,60.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,SN Khan,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,V Kohli,21,0,0.0,4.0,16,0,0,29.0
Royal Challengers Bangalore,Kings XI Punjab,1136568,Washington Sundar,9,0,0.0,2.0,4,0,0,15.0
Royal Challengers Bangalore,Kings XI Punjab,1136608,PA Patel,41,0,0.0,7.0,22,0,0,52.0
Royal Challengers Bangalore,Kings XI Punjab,1136608,V Kohli,51,0,2.0,6.0,29,1,0,73.0
Royal Challengers Bangalore,Kings XI Punjab,1178403,AB de Villiers,59,0,2.0,5.0,38,1,0,80.0
Royal Challengers Bangalore,Kings XI Punjab,1178403,MP Stoinis,28,0,0.0,4.0,16,0,0,36.0
Royal Challengers Bangalore,Kings XI Punjab,1178403,PA Patel,19,0,0.0,4.0,9,0,0,27.0
Royal Challengers Bangalore,Kings XI Punjab,1178403,V Kohli,68,0,0.0,8.0,54,1,0,88.0
Royal Challengers Bangalore,Kings XI Punjab,1178417,AB de Villiers,86,0,7.0,3.0,46,1,0,115.0
Royal Challengers Bangalore,Kings XI Punjab,1178417,AD Nath,3,0,0.0,0.0,7,0,0,7.0
Royal Challengers Bangalore,Kings XI Punjab,1178417,MM Ali,4,0,0.0,1.0,5,0,0,9.0
Royal Challengers Bangalore,Kings XI Punjab,1178417,MP Stoinis,48,0,3.0,2.0,34,0,0,60.0
Royal Challengers Bangalore,Kings XI Punjab,1178417,PA Patel,48,0,2.0,7.0,25,0,0,63.0
Royal Challengers Bangalore,Kings XI Punjab,1178417,V Kohli,13,0,0.0,2.0,8,0,0,19.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,AB de Villiers,60,0,2.0,8.0,18,1,0,84.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,AJ Finch,50,0,0.0,6.0,22,1,0,68.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,DW Steyn,2,0,0.0,0.0,2,0,0,6.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,Devdutt Padikkal,2,0,0.0,0.0,2,0,0,6.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,Josh Philippe,0,1,0.0,0.0,3,0,0,2.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,NA Saini,12,0,0.0,2.0,7,0,0,18.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,S Dube,24,0,2.0,0.0,12,0,0,32.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,UT Yadav,0,1,0.0,0.0,2,0,0,2.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,V Kohli,2,0,0.0,0.0,5,0,0,6.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,Washington Sundar,62,0,2.0,4.0,27,1,0,82.0
Royal Challengers Bangalore,Kings XI Punjab,1216510,YS Chahal,4,0,0.0,0.0,4,0,0,8.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,AB de Villiers,44,0,5.0,1.0,23,0,0,59.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,BB McCullum,48,0,2.0,6.0,28,0,0,62.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,CR Woakes,5,0,0.0,1.0,5,0,0,10.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,Mandeep Singh,37,0,2.0,4.0,18,0,0,49.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,Q de Kock,4,0,0.0,1.0,4,0,0,9.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,SN Khan,7,0,0.0,0.0,10,0,0,11.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136563,V Kohli,31,0,1.0,1.0,33,0,0,38.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,BB McCullum,41,0,2.0,4.0,29,0,0,53.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,C de Grandhomme,14,0,1.0,0.0,7,0,0,20.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,M Vohra,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,Mandeep Singh,20,0,2.0,0.0,15,0,0,28.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,Q de Kock,30,0,1.0,3.0,27,0,0,39.0
Royal Challengers Bangalore,Kolkata Knight Riders,1136589,V Kohli,69,0,3.0,5.0,44,1,0,92.0
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,AB de Villiers,65,0,4.0,5.0,34,1,0,90.0
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,MM Ali,2,0,0.0,0.0,3,0,0,6.0
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,MP Stoinis,28,0,1.0,3.0,13,0,0,37.0
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,PA Patel,26,0,0.0,3.0,25,0,0,33.0
Royal Challengers Bangalore,Kolkata Knight Riders,1175372,V Kohli,84,0,2.0,9.0,49,1,0,109.0
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,AD Nath,14,0,1.0,0.0,16,0,0,20.0
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,MM Ali,68,0,6.0,5.0,29,1,0,97.0
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,MP Stoinis,19,0,1.0,2.0,10,0,0,27.0
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,PA Patel,12,0,0.0,2.0,12,0,0,18.0
Royal Challengers Bangalore,Kolkata Knight Riders,1178410,V Kohli,100,0,4.0,9.0,58,1,1,145.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,AB de Villiers,78,0,3.0,9.0,34,1,0,105.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,Devdutt Padikkal,27,0,0.0,2.0,28,0,0,33.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,GJ Maxwell,81,0,3.0,9.0,50,1,0,108.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,Kyle Jamieson,11,0,1.0,1.0,4,0,0,18.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,Rajat Patidar,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254067,V Kohli,6,0,0.0,1.0,5,0,0,11.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,AB de Villiers,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Devdutt Padikkal,22,0,0.0,3.0,20,0,0,29.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,GJ Maxwell,10,0,0.0,0.0,17,0,0,14.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,HV Patel,12,0,0.0,2.0,10,0,0,18.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Kyle Jamieson,5,0,0.0,0.0,12,0,0,9.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,M Siraj,8,0,0.0,1.0,10,0,0,13.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Sachin Baby,8,0,0.0,0.0,17,0,0,12.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Srikar Bharat,18,0,0.0,1.0,17,0,0,23.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,V Kohli,6,0,0.0,1.0,5,0,0,11.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,Wanindu Hasaranga de Silva,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Kolkata Knight Riders,1254087,YS Chahal,3,0,0.0,0.0,6,0,0,7.0
Royal Challengers Bangalore,Mumbai Indians,1136574,AB de Villiers,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Mumbai Indians,1136574,CJ Anderson,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Mumbai Indians,1136574,CR Woakes,11,0,1.0,0.0,11,0,0,17.0
Royal Challengers Bangalore,Mumbai Indians,1136574,Mandeep Singh,19,0,0.0,1.0,16,0,0,24.0
Royal Challengers Bangalore,Mumbai Indians,1136574,Mohammed Siraj,8,0,1.0,0.0,3,0,0,14.0
Royal Challengers Bangalore,Mumbai Indians,1136574,Q de Kock,21,0,1.0,2.0,13,0,0,29.0
Royal Challengers Bangalore,Mumbai Indians,1136574,SN Khan,5,0,0.0,1.0,6,0,0,10.0
Royal Challengers Bangalore,Mumbai Indians,1136574,UT Yadav,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Mumbai Indians,1136574,V Kohli,93,0,4.0,7.0,62,1,0,120.0
Royal Challengers Bangalore,Mumbai Indians,1136574,Washington Sundar,8,0,0.0,1.0,8,0,0,13.0
Royal Challengers Bangalore,Mumbai Indians,1136591,BB McCullum,39,0,1.0,4.0,25,0,0,49.0
Royal Challengers Bangalore,Mumbai Indians,1136591,C de Grandhomme,24,0,2.0,0.0,10,0,0,32.0
Royal Challengers Bangalore,Mumbai Indians,1136591,M Vohra,46,0,4.0,2.0,31,0,0,60.0
Royal Challengers Bangalore,Mumbai Indians,1136591,Mandeep Singh,14,0,1.0,1.0,10,0,0,21.0
Royal Challengers Bangalore,Mumbai Indians,1136591,Q de Kock,8,0,0.0,1.0,14,0,0,13.0
Royal Challengers Bangalore,Mumbai Indians,1136591,TG Southee,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Mumbai Indians,1136591,UT Yadav,2,0,0.0,0.0,2,0,0,6.0
Royal Challengers Bangalore,Mumbai Indians,1136591,V Kohli,32,0,1.0,2.0,26,0,0,40.0
Royal Challengers Bangalore,Mumbai Indians,1136591,Washington Sundar,1,0,0.0,0.0,3,0,0,5.0
Royal Challengers Bangalore,Mumbai Indians,1175362,AB de Villiers,73,0,6.0,4.0,42,1,0,101.0
Royal Challengers Bangalore,Mumbai Indians,1175362,C de Grandhomme,3,0,0.0,0.0,8,0,0,7.0
Royal Challengers Bangalore,Mumbai Indians,1175362,MM Ali,13,0,1.0,1.0,7,0,0,20.0
Royal Challengers Bangalore,Mumbai Indians,1175362,PA Patel,31,0,1.0,4.0,22,0,0,41.0
Royal Challengers Bangalore,Mumbai Indians,1175362,S Dube,9,0,1.0,0.0,5,0,0,15.0
Royal Challengers Bangalore,Mumbai Indians,1175362,SO Hetmyer,5,0,0.0,0.0,6,0,0,9.0
Royal Challengers Bangalore,Mumbai Indians,1175362,V Kohli,47,0,0.0,6.0,33,0,0,57.0
Royal Challengers Bangalore,Mumbai Indians,1178406,AB de Villiers,76,0,4.0,6.0,51,1,0,102.0
Royal Challengers Bangalore,Mumbai Indians,1178406,AD Nath,2,0,0.0,0.0,3,0,0,6.0
Royal Challengers Bangalore,Mumbai Indians,1178406,MM Ali,51,0,5.0,1.0,32,1,0,74.0
Royal Challengers Bangalore,Mumbai Indians,1178406,MP Stoinis,0,1,0.0,0.0,2,0,0,2.0
Royal Challengers Bangalore,Mumbai Indians,1178406,P Negi,0,1,0.0,0.0,2,0,0,2.0
Royal Challengers Bangalore,Mumbai Indians,1178406,PA Patel,31,0,1.0,4.0,20,0,0,41.0
Royal Challengers Bangalore,Mumbai Indians,1178406,UT Yadav,2,0,0.0,0.0,1,0,0,6.0
Royal Challengers Bangalore,Mumbai Indians,1178406,V Kohli,9,0,0.0,1.0,10,0,0,14.0
Royal Challengers Bangalore,Mumbai Indians,1216547,AB de Villiers,57,0,4.0,4.0,24,1,0,81.0
Royal Challengers Bangalore,Mumbai Indians,1216547,AJ Finch,53,0,1.0,7.0,35,1,0,74.0
Royal Challengers Bangalore,Mumbai Indians,1216547,Devdutt Padikkal,61,0,2.0,6.0,41,1,0,83.0
Royal Challengers Bangalore,Mumbai Indians,1216547,S Dube,27,0,3.0,1.0,10,0,0,38.0
Royal Challengers Bangalore,Mumbai Indians,1216547,V Kohli,3,0,0.0,0.0,11,0,0,7.0
Royal Challengers Bangalore,Mumbai Indians,1254058,AB de Villiers,48,0,2.0,4.0,27,0,0,60.0
Royal Challengers Bangalore,Mumbai Indians,1254058,Dan Christian,1,0,0.0,0.0,3,0,0,5.0
Royal Challengers Bangalore,Mumbai Indians,1254058,GJ Maxwell,41,0,2.0,3.0,29,0,0,52.0
Royal Challengers Bangalore,Mumbai Indians,1254058,HV Patel,4,0,0.0,0.0,3,0,0,8.0
Royal Challengers Bangalore,Mumbai Indians,1254058,Kyle Jamieson,4,0,0.0,0.0,4,0,0,8.0
Royal Challengers Bangalore,Mumbai Indians,1254058,M Siraj,1,0,0.0,0.0,1,0,0,5.0
Royal Challengers Bangalore,Mumbai Indians,1254058,Rajat Patidar,9,0,0.0,1.0,8,0,0,14.0
Royal Challengers Bangalore,Mumbai Indians,1254058,S Ahmed,2,0,0.0,0.0,3,0,0,6.0
Royal Challengers Bangalore,Mumbai Indians,1254058,V Kohli,34,0,0.0,4.0,29,0,0,42.0
Royal Challengers Bangalore,Mumbai Indians,1254058,Washington Sundar,16,0,0.0,0.0,15,0,0,20.0
Royal Challengers Bangalore,Mumbai Indians,1254108,AB de Villiers,12,0,1.0,1.0,7,0,0,19.0
Royal Challengers Bangalore,Mumbai Indians,1254108,Dan Christian,1,0,0.0,0.0,3,0,0,5.0
Royal Challengers Bangalore,Mumbai Indians,1254108,Devdutt Padikkal,0,1,0.0,0.0,4,0,0,2.0
Royal Challengers Bangalore,Mumbai Indians,1254108,GJ Maxwell,60,0,3.0,6.0,37,1,0,84.0
Royal Challengers Bangalore,Mumbai Indians,1254108,Kyle Jamieson,2,0,0.0,0.0,2,0,0,6.0
Royal Challengers Bangalore,Mumbai Indians,1254108,S Ahmed,1,0,0.0,0.0,3,0,0,5.0
Royal Challengers Bangalore,Mumbai Indians,1254108,Srikar Bharat,34,0,2.0,2.0,25,0,0,44.0
Royal Challengers Bangalore,Mumbai Indians,1254108,V Kohli,55,0,3.0,3.0,43,1,0,76.0
Royal Challengers Bangalore,Punjab Kings,1254083,AB de Villiers,3,0,0.0,0.0,9,0,0,7.0
Royal Challengers Bangalore,Punjab Kings,1254083,D Sams,3,0,0.0,0.0,4,0,0,7.0
Royal Challengers Bangalore,Punjab Kings,1254083,Devdutt Padikkal,7,0,1.0,0.0,6,0,0,13.0
Royal Challengers Bangalore,Punjab Kings,1254083,GJ Maxwell,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Punjab Kings,1254083,HV Patel,31,0,2.0,3.0,13,0,0,42.0
Royal Challengers Bangalore,Punjab Kings,1254083,Kyle Jamieson,18,0,1.0,1.0,11,0,0,25.0
Royal Challengers Bangalore,Punjab Kings,1254083,M Siraj,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Punjab Kings,1254083,Rajat Patidar,37,0,1.0,2.0,32,0,0,45.0
Royal Challengers Bangalore,Punjab Kings,1254083,S Ahmed,9,0,0.0,1.0,11,0,0,14.0
Royal Challengers Bangalore,Punjab Kings,1254083,V Kohli,37,0,1.0,3.0,34,0,0,46.0
Royal Challengers Bangalore,Punjab Kings,1254090,AB de Villiers,24,0,2.0,1.0,18,0,0,33.0
Royal Challengers Bangalore,Punjab Kings,1254090,Dan Christian,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Punjab Kings,1254090,Devdutt Padikkal,43,0,2.0,4.0,38,0,0,55.0
Royal Challengers Bangalore,Punjab Kings,1254090,GJ Maxwell,61,0,4.0,3.0,33,1,0,84.0
Royal Challengers Bangalore,Punjab Kings,1254090,George Garton,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Punjab Kings,1254090,HV Patel,1,0,0.0,0.0,1,0,0,5.0
Royal Challengers Bangalore,Punjab Kings,1254090,S Ahmed,8,0,1.0,0.0,4,0,0,14.0
Royal Challengers Bangalore,Punjab Kings,1254090,V Kohli,27,0,1.0,2.0,25,0,0,35.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,AB de Villiers,21,0,1.0,1.0,18,0,0,28.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,BB McCullum,4,0,0.0,1.0,4,0,0,9.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,CR Woakes,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,Mandeep Singh,48,0,1.0,6.0,25,0,0,60.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,P Negi,3,0,0.0,0.0,4,0,0,7.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,Q de Kock,27,0,0.0,4.0,19,0,0,35.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,V Kohli,58,0,2.0,7.0,31,1,0,81.0
Royal Challengers Bangalore,Rajasthan Royals,1136571,Washington Sundar,37,0,3.0,1.0,21,0,0,48.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,AB de Villiers,53,0,0.0,7.0,35,1,0,72.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,C de Grandhomme,2,0,0.0,0.0,3,0,0,6.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,MM Ali,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,Mandeep Singh,3,0,0.0,0.0,4,0,0,7.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,Mohammed Siraj,15,0,0.0,2.0,13,0,0,21.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,PA Patel,34,0,2.0,3.0,21,0,0,45.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,SN Khan,7,0,0.0,1.0,8,0,0,12.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,TG Southee,14,0,0.0,2.0,17,0,0,20.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,UT Yadav,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,V Kohli,4,0,0.0,0.0,9,0,0,8.0
Royal Challengers Bangalore,Rajasthan Royals,1136613,YS Chahal,1,0,0.0,0.0,4,0,0,5.0
Royal Challengers Bangalore,Rajasthan Royals,1175369,AB de Villiers,13,0,0.0,2.0,9,0,0,19.0
Royal Challengers Bangalore,Rajasthan Royals,1175369,MM Ali,19,0,1.0,2.0,9,0,0,27.0
Royal Challengers Bangalore,Rajasthan Royals,1175369,MP Stoinis,31,0,1.0,2.0,28,0,0,39.0
Royal Challengers Bangalore,Rajasthan Royals,1175369,PA Patel,69,0,1.0,9.0,41,1,0,92.0
Royal Challengers Bangalore,Rajasthan Royals,1175369,SO Hetmyer,1,0,0.0,0.0,9,0,0,5.0
Royal Challengers Bangalore,Rajasthan Royals,1175369,V Kohli,25,0,0.0,3.0,26,0,0,32.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,AB de Villiers,10,0,0.0,2.0,4,0,0,16.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,Gurkeerat Singh,6,0,0.0,1.0,3,0,0,11.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,H Klaasen,7,0,0.0,0.0,7,0,0,11.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,MP Stoinis,0,1,0.0,0.0,1,0,0,2.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,NA Saini,1,0,0.0,0.0,1,0,0,5.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,P Negi,5,0,0.0,1.0,3,0,0,10.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,PA Patel,8,0,0.0,1.0,5,0,0,13.0
Royal Challengers Bangalore,Rajasthan Royals,1178424,V Kohli,25,0,3.0,1.0,7,0,0,36.0
Royal Challengers Bangalore,Rajasthan Royals,1254073,Devdutt Padikkal,109,0,6.0,11.0,54,1,1,160.0
Royal Challengers Bangalore,Rajasthan Royals,1254073,V Kohli,72,0,3.0,6.0,47,1,0,96.0
Royal Challengers Bangalore,Rajasthan Royals,1254103,AB de Villiers,4,0,0.0,1.0,1,0,0,9.0
Royal Challengers Bangalore,Rajasthan Royals,1254103,Devdutt Padikkal,28,0,0.0,4.0,19,0,0,36.0
Royal Challengers Bangalore,Rajasthan Royals,1254103,GJ Maxwell,52,0,1.0,6.0,31,1,0,72.0
Royal Challengers Bangalore,Rajasthan Royals,1254103,Srikar Bharat,44,0,1.0,3.0,35,0,0,53.0
Royal Challengers Bangalore,Rajasthan Royals,1254103,V Kohli,25,0,0.0,4.0,20,0,0,33.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,AB de Villiers,6,0,0.0,0.0,9,0,0,10.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,C de Grandhomme,34,0,2.0,1.0,30,0,0,43.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,M Vohra,9,0,0.0,0.0,11,0,0,13.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,MM Ali,10,0,0.0,2.0,7,0,0,16.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,Mandeep Singh,23,0,0.0,1.0,23,0,0,28.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,PA Patel,20,0,0.0,4.0,13,0,0,28.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136599,V Kohli,39,0,1.0,5.0,30,0,0,50.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,AB de Villiers,71,0,1.0,12.0,41,1,0,97.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,C de Grandhomme,41,0,4.0,1.0,17,0,0,54.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,MM Ali,65,0,6.0,2.0,34,1,0,91.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,Mandeep Singh,4,0,0.0,0.0,6,0,0,8.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,PA Patel,1,0,0.0,0.0,4,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,SN Khan,23,0,1.0,3.0,8,0,0,32.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,TG Southee,1,0,0.0,0.0,1,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1136611,V Kohli,12,0,0.0,2.0,11,0,0,18.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,AB de Villiers,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,C de Grandhomme,37,0,2.0,3.0,32,0,0,48.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,MM Ali,6,0,0.0,1.0,8,0,0,11.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,Mohammed Siraj,5,0,0.0,0.0,9,0,0,9.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,P Ray Barman,20,0,0.0,2.0,25,0,0,26.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,PA Patel,11,0,0.0,2.0,8,0,0,17.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,S Dube,5,0,0.0,1.0,7,0,0,10.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,SO Hetmyer,9,0,1.0,0.0,9,0,0,15.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,UT Yadav,15,0,1.0,1.0,10,0,0,22.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,V Kohli,3,0,0.0,0.0,10,0,0,7.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1175366,YS Chahal,1,0,0.0,0.0,3,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,AB de Villiers,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,C de Grandhomme,3,0,0.0,0.0,4,0,0,7.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,Gurkeerat Singh,69,0,1.0,8.0,50,1,0,91.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,PA Patel,1,0,0.0,0.0,4,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,SO Hetmyer,78,0,6.0,4.0,50,1,0,106.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,UT Yadav,9,0,0.0,2.0,4,0,0,15.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,V Kohli,16,0,1.0,2.0,7,0,0,24.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1178429,Washington Sundar,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,AB de Villiers,102,0,4.0,8.0,30,1,1,146.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,AJ Finch,62,0,2.0,2.0,26,1,0,80.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,Devdutt Padikkal,118,0,0.0,16.0,43,1,1,162.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,Josh Philippe,2,0,0.0,0.0,2,0,0,6.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,S Dube,14,0,0.0,0.0,8,0,0,18.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1216534,V Kohli,28,0,0.0,0.0,13,0,0,32.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,AB de Villiers,1,0,0.0,0.0,5,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,Dan Christian,1,0,0.0,0.0,2,0,0,5.0
Royal Challengers Bangalore,Sunrisers Hyderabad,1254063,Devdutt Padikkal,13,0,0.0,2.0,13,0,0,19.0
